,score,content,clean_teks
327,0,"Tolong durasi story perpanjang, minimal 30 detik lah.. juga notifikasi ga muncul di layar handphone, cuma nongol bentar terus ilang (bukan karena settingan hapenya ya) selebihnya udah keren kok.. goodluck tim instagram.. semoga dipenuhi request ini.. thanks",tolong durasi story panjang minimal detik notifikasi muncul layar handphone nongol bentar hilang settingan hapenya ya lebih keren goodluck tim instagram moga penuh request terimakasih
328,0,"Tidak hanya sekali dua kali liat reels tiba tiba video berhenti tetapi audio masih lanjut, padahal jaringan lancar dan ketika lihat video lain juga lancar. Sudah bolak balik keluar masuk aplikasi pun videonya masih tetap tidak bisa lanjut. Tolong diperbaiki, ini sudah berlangsung cukup lama tapi selama ini saya masih bersabar. Namun karena sudah terlalu sering, saya tidak tahan lagi karena ini sangat mengganggu.",kali lihat reels video henti audio jaring lancar lihat video lancar bolak masuk aplikasi video tolong baik sabar tahan ganggu
329,0,"Banyak bug, & harap tambahkan waktu durasi musik di cerita menjadi 30 detik lebih, karena 15 detik itu terlalu singkat. & notification sering terlambat masuk. Serta sering eror penayangan video atau berhenti sesaat. Mohon di perbaikannya.",bug harap tambah durasi musik cerita detik detik singkat notification lambat masuk eror tayang video henti mohon baik
330,0,"Lagi asik2 nonton reels atau video lain tbtb bug, videonya berenti tp suaranya tetep jalan, pas discroll keatas kebawah baru bisa. Kalo tiap mau nonton video harus scroll 2-3 kali ya ribet. Makanya banyak yg beralih ke TT karena enak videonya lancar. Huu ga mau bandingin tp instagram lama2 jadi ga nyaman dipake, niat cari hiburan malah harus sabar karena video banyak ngebug, malah jadinya emosi😭",asik nonton reels video tbtb bug video renti suara jalan pas discroll atas bawah nonton video scroll kali ya ribet alih tt enak video lancar huu bandingin instagram nyaman pakai niat cari hibur sabar video ngebug emosi
331,0,"saya sangat senang dengan fitur fitur yang makin kece dan kekinian. Sangat memudahkan dan membantu untuk pengguna sosmed seperti saya. Tapi ada beberapa hal yang perlu diperbarui atau diubah sistemnya. Diantaranya (1). Sering eror disaat login setelah logout sering muncul kendala: intinya silahkan tunggu sebentar lalu pilihannya hanya abaikan. (2). Ketika sedang melihat story kenapa harus muncul ikon: seperti saran untuk like status ini itu sangat merepotkan, tolong perbaiki ya terimakasih:)",senang fitur fitur gaul kini mudah bantu guna sosmed baru ubah sistem eror saat login logout muncul kendala inti silah tunggu sebentar pilih abai story muncul ikon saran like status repot tolong baik ya terimakasih
332,0,"apk nya gak bisa di buka padahal sudah di update , setiap mau masuk ke apk nya malah loading trs logo Instagram nya warna abu-abu . mana loading nya lama banget sampai bener² gak bisa di buka solusinya dong , saya udh install ulang , udh update udh bersihin sampah change tapi tetep aja , solusi nya dong !! saya berharap ig saya segera pulih soalnya ig saya , saya pergunakan untuk bisnis !!",apk nya buka update masuk apk nya loading logo instagram nya warna abuabu loading nya banget bener buka solusi install ulang update bersihin sampah change solusi nya harap ig pulih ig guna bisnis
333,0,"Kenapa untuk melihat story jadi ngebug ya? Suara muncul, durasi jalan, tapi tidak dengan videonya stuck. Sudah clear cache sama reinstall hasilnya tetap sama. Tolong perbaikannya",story ngebug ya suara muncul durasi jalan video stuck clear cache reinstall hasil tolong baik
334,0,"Lama kelamaan jadi gak jelas aplikasi ini, setiap nonton reels seseorang atau video sering ngefreeze videonya tetapi soundnya tetap lanjut. Saya yakin lama kelamaan aplikasi instagram ini akan terganti dengan aplikasi tiktok ""CHINA"".",aplikasi nonton reels video ngefreeze video soundnya aplikasi instagram ganti aplikasi tiktok china
335,0,"Upload video ke reels, kadang ketika di play hang di detik ke 10, detik ke 20 tapi suara masih kedengaran cuma videonya yg berenti. Padahal file video nya lancar kalo di putar di aplikasi video player.",upload video reels kadang play hang detik detik suara dengar video renti file video nya lancar putar aplikasi video player
336,0,"Nggak tau kenapa kok setelah diupdate ini rasanya instagram nggak tambah baik,tetapi malah terjadi bug seperti susat memuat padahal sinyal kuat,tetapi kok dibuat buka selain instagram nggk kenapa"" tolong segera perbaiki jangan asal update tetapi tidak ada kemajuan.",tau diupdate instagram baiktetapi bug susat muat sinyal kuattetapi buka instagram tolong baik update maju
337,0,Suara sound dlm keadaan volume standar terlalu kecil dan harus di full lin dulu dan saat kita masuk ke daftar sound pemiliknya disitu terdengar jelas balik lagi ke reel kecil lagi suaranya harus di full in dulu.. Kadang juga sound yg kita ambil dari luar platrom mengunakan hastag malah di di nonaktifin suara soundny padahal uda ada hastag. Harus ada perbaikan biar nyaman,suara sound volume standar full lin masuk daftar sound milik situ dengar reel suara full in kadang sound ambil platrom hastag nonaktifin suara soundny hastag baik biar nyaman
338,0,Setelah diupdate banyak banget bug . video reels hanya berbatas hingga 90 detik aja. Dulu bisa upload selesai sampai 3 menit. Fiturnya gak bisa diakses dengan mudah perlu cari audio yang disimpan kalau mau buat konten gak muncul langsung dibagian musik. Dan draft reels tombol posting bagikannya gak bisa diklik entah kenapa.,diupdate banget bug video reels batas detik upload selesai menit fiturnya akses mudah cari audio simpan konten muncul langsung bagi musik draft reels tombol posting bagi klik
339,0,"di hp sy oppo , setiap kali saya foto selalu tidak bisa disimpan , maupun menunggu 1 menit atau selebihnya tetap saja tidak bisa , tetapi jika vidio bisa disimpan , foto tidak bisa , mohon , ini kenapa ya? padahal memori masi muat banget , awal pke ig ga kenapa"" sama sekali.",hp oppo kali foto simpan tunggu menit lebih video simpan foto mohon ya memori muat banget pakai ig
340,0,"IG nya kok jadi error, foto yg sebelumnya di upload kualitasnya bagus, tiba2 sekarang jadi pecah rusak gitu. Terus video yg di upload juga hilang di feed, lihat dari akun lain malah hilang gak muncul videonya",ig nya error foto upload kualitas bagus pecah rusak video upload hilang feed lihat akun hilang muncul video
341,0,"Tolong pihak IG, saya tidak tau ini bug atau apa tapi sesi komen saya tidak muncul disalah satu akun saya. Sudah tekan refresh beberapa kali, tunggu loading, log in log out, uninstalled, restart hp, hapus data dan cache di akun IG sampai yg di hp tapi tetap tisak bisa. Saya coba akun yg lain, berjalan dengan lancar. Saya juga sudah lapor bug di app IG, semoga ditanggapi dan diperbaiki. Sayang sekali saya tidak bisa liat semua komentar padahal ada informasi penting disana.",tolong ig tau bug sesi komen muncul salah akun tekan refresh kali tunggu loading log in log out uninstalled restart hp hapus data cache akun ig hp tisak coba akun jalan lancar lapor bug app ig moga tanggap baik sayang lihat komentar informasi sana
342,0,"Padahal sebelum diupdate udah bagus bisa bikin story lebih dari 15 detik, tp setelah di update lagi malah balik ke maks 15detik, bagi yg suka bikin story 15 detik itu wktu yg singkat, kalo bisa dibikin maks 1menit gitu lahh.. Terimakasih",diupdate bagus bikin story detik update maks detik suka bikin story detik singkat bikin maks menit lahh terimakasih
343,0,"Tiap masuk ke aplikasi selalu logout berkali"" dan gabisa masuk trs, dan sering sekali tiba"" berubah jadi versi lama lalu tiba"" jadi versi baru, tidak stabil.",masuk aplikasi logout kali masuk ubah versi versi stabil
344,0,"Tolong dong, filter yg buat foto atau cerita knp sekrng ga bisa? Cuma bisa di reels, jdi gmn buat org org yg ke insta cm buat foto sedangkan fitur dlu udh ga ada. Sy mohon di kembalikan saja dan sedikit perbaikan bugnya",tolong filter foto cerita sekrng reels orang orang insta cm foto fitur mohon kembali baik bugnya
345,0,"ig abis di update makin jelek yang tadinya bisa buat story lebih dari 15detik no cut jdi gabisa, fto/video gabisa ditambahin efek lagi, mn kadang kalau buka reels suka nge freeze tpi audionya ttp jalan, dan suka nge bug jga, mohon bgt diperbaiki lagi.",ig habis update jelek story detik nomor cut ftovideo efek kadang buka reels suka nge freeze audio ttp jalan suka nge bug mohon banget baik
346,0,"Bagaimana sih ini aplikasinya,kemaren bisa buat instastori video lebih dari 15 detik dan nggak kepotong/cut,kog sekarang jadi nggak bisa/tiap 15 detik selalu dipotong? Terus buat stori yang ada font nya kenapa waktu diuploud font nya jadi pecah dan buram,kecewa banget sama performa aplikasi Instagram sekarang",sih aplikasinyakemaren instastori video detik kepotongcutkog bisatiap detik potong stori font nya diuploud font nya pecah buramkecewa banget performa aplikasi instagram
347,0,"Pertama, tolong tambahkan durasi story musik menjadi 30 detik dong, 15 detik terlalu singkat. Kedua, penampilan ig sering bug ketika menggunakan background hitam. Ketiga, notifikasi dm di ig kenapa sekarang tidak muncul ya, alhasil saya tidak tau jika ada teman yang dm.",tolong tambah durasi story musik detik detik singkat tampil ig bug background hitam tiga notifikasi dm ig muncul ya alhasil tau teman dm
348,0,"Sudah berulang kali coba login di perangkat handphone baru selalu minta kode login yg dikirim via SMS, tapi ditunggu seharian tidak ada SMS masuk terkait kode loginnya. Padahal sudah coba login pakai email apalagi Facebook. Sampe berulang kali coba di uninstall dan diinstall lagi tapi hasilnya sama. Cobalah kenapa sampai seperti ini dan harusnya hal seperti ini tidak terjadi.",ulang kali coba login perangkat handphone kode login kirim via sms tunggu hari sms masuk kait kode loginnya coba login pakai email facebook ulang kali coba uninstall diinstall hasil coba
349,0,"saya meng-upload story. Tapi sudah 4 jam lebih tidak terkirim, mau switch account jadi tidak bisa, menunggu Instagram nya ter update juga sangat lama, saya meng update dari sore sekitar jam 16.00 an sampai sekarang jam 20.11 belum selesai. Sudah coba pakai data seluler dan WiFi tapi ttap tdk bisa kenapa ya?",mengupload story jam kirim switch account tunggu instagram nya ter update meng update sore jam an jam selesai coba pakai data seluler wifi ya
350,0,"Maap aku kasih bintang 2, soalnya ig ku lagi error kenapa ya gess kalo buat video di ig terus mau di kirim ke galeri layar nya jadi warna hijau semua,udah berkali-kali di unistall ttp aja kaya gitu minta tolong dong gess segera di perbaiki gak enak banget pakai nya kalo gini jadi nya, padahal apk nya bagus banget lo,minta tolong ya gess segera di perbaiki terima kasih 🙏..",maap kasih bintang ig ku error ya gess video ig kirim galeri layar nya warna hijau semuaudah berkalikali unistall ttp kaya tolong gess baik enak banget pakai nya nya apk nya bagus banget lominta tolong ya gess baik terima kasih
351,0,"Update mulu bkn nya makin bagus tapi malah makin ancur. Aplikasi sering bug kalo mau upload insta story, gallery ga kebaca di insta story, kolom komentar juga sering bug. Makin kesini makin ga jls.😤",update mulu nya bagus hancur aplikasi bug upload insta story gallery baca insta story kolom komentar bug kesini
352,0,"Semakin di update malah semakin ancur, yg awalnya buka reells baik baik aja eh skrng malah suka bangett ngefresee sndiri pdhl sinyal ok, memori hp ga penuh, ada apa Instagram skrng? Mohon di perbaiki lagi jangan update ini itu tp sistemnya ga di perbaiki lagi ya sama aja boong!!!",update hancur buka reells eh suka bangett ngefresee sinyal ok memori hp penuh instagram mohon baik update sistem baik ya bohong
353,0,"Banyak bug nya, trs lepas mau bikin reels, kalo salah suka keluar sendiri atau bug, dan juga sering ilang sound nya! Tolong di perbaiki ya!!!!",bug nya lepas bikin reels salah suka bug hilang sound nya tolong baik ya
354,0,"kok ngebug bgt?? padahal uda berkali-kali update tapi makin bug, sebelumnya bisa post story 60 detik no cut tapi kok sekarang jadi 15 detik lagii?? pas mau simpen video di reels juga suka ga kesimpen semua, misalnya 2 kali take,take pertama kesimpan tapi yg kedua ga kesimpen..itu kenapa?? mohon perbaiki lagii,terus kenapa gabisa login ya? padahal uda uninstall terus download lagi,uda update juga tapi tetep gbisa loginkalo uda ga ngebug saya naikin bintang nya lagi, mohon maaf dan terimakasih..",ngebug banget berkalikali update bug post story detik nomor cut detik lagi pas simpan video reels suka kesimpen kali taketake simpan kesimpenitu mohon baik lagiiterus login ya uninstall download lagiuda update gbisa loginkalo ngebug naikin bintang nya mohon maaf terimakasih
355,0,"Reels error, durasi video story jd 15 detik dan yg lebih parah lg sekarang gak bisa posting foto.. selalu error & bug saat masuk filter foto, LAH TERUS GW MESTI NONTON DOANG MIN KL MAIN IG?? SANGAT KECEWA DENGAN IG VERSI SEKARANG SETELAH UPDATE, TOLONG PERBAIKI DAN DENGARKAN SEMUA KELUHAN PARA PELANGGAN !!!",reels error durasi video story detik parah posting foto error bug masuk filter foto mesti nonton min kl main ig kecewa ig versi update tolong baik dengar keluh langgan
356,0,"Heran sma instagram yg skrg, setiap update ga ada perubahan sma sekali, tapi anehnya selalu minta di update setiap beberapa Hari sekali, setelah di update masih sma aja kek yg sebelumnya, mana ga bisa kasi like postingan insta story org lain, ga tau kenapa instagram yg aku update berbeda dari punya temen yg udh bisa kasi like postingan insta story org:)mana skrg kalo ngerepost story temen, atau buat caption tulisannya ngebug ga bisa dibaca makin ke sini ig makin aneh.",heran sma instagram update ubah sma aneh update update sma kasih like postingan insta story orang tau instagram update beda temen kasih like postingan insta story orgmana ngerepost story temen caption tulis ngebug baca ig aneh
357,0,"Fitur jadi berubah jadi gajelas filter kadang hilang padahal udah di save makin gajelas di tambah fitur foto, lelet Poul padahal sinyal bagus. Untuk story ig di galeri vidio smooth dan gk buram pas di story in jadi pudar semua tolonglah di perbaiki makin gak jelas aja nyesel di updet😑",fitur ubah filter kadang hilang save fitur foto lelet poul sinyal bagus story ig galeri video smooth buram pas story in pudar tolong baik sesal updet
358,0,"Tolong perbaiki bug dimana ketika kita sedang scroll pada beranda lalu menemui video terkadang video itu berhenti berjalan tapi suaranya tetap berjalan, sehingga perlu melakukan scroll up sebelum kembali melihat video agar video tersebut bisa berjalan kembali, ini terjadi pada android baik itu HP dengan spesifikasi rendah hingga flagship",tolong baik bug mana scroll beranda temu video terkadang video henti jalan suara jalan scroll up video video jalan android hp spesifikasi rendah flagship
359,0,"Please yaa ini Instagram kenapa? Makin lama makin gajelas. filter yg udh di save ilang, draft jg tiba"" ilang. story yg tadinya bisa lebih dari 15s, skrg gabisa lagi. tampilan jg beda"". yg punya banyak acc bisa jelas bgt ngerasain perbedaan tampilannya. di first acc story org bisa di love. di sec gabisa. tolong lah di benerin aplikasinya. suruh update"" doang, tp performanya sama aja. malah makin menurun",mohon yaa instagram filter save hilang draft hilang story s tampil beda acc banget rasa beda tampil first acc story orang love sec tolong benerin aplikasi suruh update performa turun
360,0,"Kenapa kak kok instagram nya nggak bisa menyimpan saat reels di simpan lagunya waktu mau simpan vidio ada tulisan nya anda bisa menyimpan tapi tidak bisa menggunakan audio ini, padahal dulu nggak sih, mohon di perbaiki lagi kak 🙏",kak instagram nya simpan reels simpan lagu simpan video tulis nya simpan audio sih mohon baik kak
361,0,"Aplikasi Cacat, Akun saya tidak bisa Login di HP ke dua, sekali Logout tidak bisa Login kembali. Alasan nya pun tidak jelas, ""Terjadi Kesalahan, Coba Lagi"" Lau kira lagi beli permen Yosan ""Anda Belum beruntung, Coba lagi"".... Bikin emosi!!!",aplikasi cacat akun login hp logout login alas nya salah coba kau beli permen yos untung coba bikin emosi
362,0,"Sering ngebug, tulisan jadi putih gak kekiatan. Biasa bisa share rells ke story bisa lebih dari 15 detik, sekarang balik ke dulu lagi gak lebih dari 15 detik, bikin story video bisa panjang lagi jangan cuma 15 detik aja. Tolong lerbaiki. Udah di perbarui masih tetep jelek.",ngebug tulis putih kiat share rells story detik detik bikin story video detik tolong lerbaiki baru jelek
363,0,"Diperbaharui terus, bugnya malah makin banyak!!!!! Contoh : ada akun yg bikin story, tp pas dibuka tdk tersedia.. pas buka akunnya, ga ada tuh dia bikin story.. tp muncul terus di beranda storynya (lingkaran merah diprofil)",baharu bugnya contoh akun bikin story pas buka sedia pas buka akun tuh bikin story muncul beranda storynya lingkar merah profil
364,0,"Tadinya bisa bikin story lebih dari 15 detik tanpa cut, sekarang udah ga bisa. Ditambah lagi bisa nambahin efek ke Foto/Video sekarang udah ga bisa. Buka reels suka Freeze gambarnya tapi Audio jalan. Tolong di kembalikan lagi fiturnya, jangan makin kesini makin drop dong.",bikin story detik cut tambah nambahin efek fotovideo buka reels suka freeze gambar audio jalan tolong kembali fiturnya kesini drop
365,0,"Dulu gw pikir handphone lama gw yang bermasalah, okelah akhirnya dapet rezeki buat upgrade. Ehhh ternyata sama aja, bahkan di akun yang sengaja gw bikin baru supaya bebas dari bug malah makin parah.. gabisa update DM ke Messenger, tampilan gelap kadang berubah jadi warna putih.. dari A52s ke S21FE gaada perubahan, ketjewa..",pikir handphone masalah oke dapet rezeki upgrade ehhh akun sengaja bikin bebas bug parah update dm messenger tampil gelap kadang ubah warna putih as sfe ubah ketjewa
366,0,"aku kasih bintang 2 aja dlu ya. abis d update apk ny knpa durasi story ig nya brubah ya?,, sblum nya kalo saya mau bikin story bisa 60detik, kok sekarang jdi 15 detik aja, tolong ya kembalikan durasi story nya d perpanjang jadi 60detik lagi,,terimakasih🤗",kasih bintang ya habis d update apk ny durasi story ig nya brubah ya nya bikin story detik detik tolong ya kembali durasi story nya d panjang detik lagiterimakasih
367,0,"Mulai install Instagram lagi setelah sekian lama, tapi versi barunya bikin gak nyaman. seperti ada saran postingan atau feed, video maupun reels yang ditampilkan di home yang berasal dari postingan yang kita sukai, dan itu bikin gak nyaman banget karena mengganggu buat scroll buat liat postingan yang kita follow itu lama. Ya masa kita gak bisa menyukai postingan orang lain kalo gak mau ada saran-saran kayak gitu, kan gak nyaman banget.",install instagram sekian versi baru bikin nyaman saran postingan feed video reels tampil home asal postingan suka bikin nyaman banget ganggu scroll lihat postingan follow ya suka postingan orang saransaran nyaman banget
368,0,"Saya kasih bintang 1 karena bug kamera lonjong/gepeng yang di alami hampir 6 bulan di handphone saya, semua cara saya sudah lakukan. Mulai dari menghapus cache, menghapus data Instagram, sampai menginstal ulang aplikasi tapi bug tersebut tidak bisa dihilangkan.",kasih bintang bug kamera lonjonggepeng alami handphone laku hapus cache hapus data instagram menginstal ulang aplikasi bug hilang
369,0,Tolong cepat di perbaiki bug nya pas mau masuk malah layar langsung putih semua udh coba instal ulang trs penyimpanan juga masih banyak tapi tetap seperti itu tidak bisa masuk!!,tolong cepat baik bug nya pas masuk layar langsung putih coba instal ulang simpan masuk
370,0,"Plisss ini knp Instagram selalu muncul layar putih? Awalnya mau login ke akun lain tapi gabisa malah muncul layar putih, stelah hapus apk trs download lagi tetep muncul layar putih. Sampai skrg gabisa login ke Instagram, sejak sebulan lalu. Sebelum nya pun, kenapa notifikasi ig lama munculnya? Ayuuk perbaiki ig. Jangan sampai ranting ig menurun rata-rata jd satu bintg :(",plisss instagram muncul layar putih login akun muncul layar putih stelah hapus apk download muncul layar putih login instagram bulan nya notifikasi ig muncul ayuuk baik ig ranting ig turun ratarata bintg
371,0,"Sangat menyebalkan, kenapa setiap di update malah disuruh membuang aplikasi padahal masih cukup banyak ruang (memori tidak full). Dan itu terjadi secara berulang ulang bahkan setelah saya sudah menghapus beberapa aplikasi. Membuang buang data saya percuma, padahal niat diupdate karna filter kameranya tidak bisa digunakan (semua). Tolong diperbaiki.",sebal update suruh buang aplikasi ruang memori full ulang ulang hapus aplikasi buang buang data niat diupdate filter kamera tolong baik
372,0,"Apk nga bisa kebuka, yang muncul di layar cuman putih doang, udah uninstall lalu install kembali tetap nga bisa, udah update, udah hapus data² nya, udah semua nya di coba nga bisa, udah hampir 1 bulan nga bisa kebuka, pernah nunggu sampe beberapa jam nga bisa kebuka jg, udah cari semua cara biar kebuka, di Google di Youtube lah, tetap kaga bisa pas di coba,,,Sory bintang 1",apk nga buka muncul layar putih uninstall install nga update hapus data nya nya coba nga nga buka nunggu jam nga buka cari biar buka google youtube pas cobasory bintang
373,0,"Kok Instagram di hp saya ga bisa yaa,, setiap dibuka cuman layar putih saja,, sudah lebih satu bulan,, sudah 3kali update,, dan sudah coba install ulang,, tapi tetap saja begitu.. Mohon solusi dan arahannya dong.. Krna bagi saya aplikasi Instagram begitu berguna.. 🙏",instagram hp yaa buka layar putih kali update coba install ulang mohon solusi arah aplikasi instagram guna
374,0,Kok setelah apk update durasi story jadi cuman 15 detik ya nggak bisa lebih. Sebelumnya pas reply reels ke story bisa sampai vidio reelsnya abis. Terus dulu durasi 22 detik juga bisa jadi 1 story aja nggak kebagi 2. Tolong dong dibalikin kaya sebelumnya lagi. Terimakasih 🙏,apk update durasi story detik ya pas reply reels story video reelsnya habis durasi detik story bagi tolong dibalikin kaya terimakasih
375,0,"kecewa banget sama Instagram. 1. notifikasi DM ga sesuai, jadi ga bisa fastrespon kalo diluar insta. 2. kalo mode night pasti ada putih2 di bagian caption, dan biasannya error dan gak jelas banget. mohon diperbaiki.",kecewa banget instagram notifikasi dm sesuai fastrespon luar insta mode malam putih caption bias error banget mohon baik
376,0,"Tolong diperbaiki bug nya,, setelah di update yg muncul hanya layar putih saja. Udah 3 minggu kayak gini, udah semua cara yg di youtube dicoba tetap aja ga bisa. Diperbaiki dong secepatnya. Dah kangen bgt ini main instagram.",tolong baik bug nya update muncul layar putih minggu youtube coba baik cepat kangen banget main instagram
377,0,"..sebenarnya bagus..tapi setelah di update malah tambah buruk..misal klo aku tambahin cerita dn kasih lagu gitu..aku nulis judul lagunya ""twice candy pop"" gitu ga ada..malah munculnya lagu yg lain sama lagunya tuh kaya munculnya lagu yg g aku ingkinkan..jelek jelek mah!🤬...mohon di perbaiki donk!",bagustapi update burukmisal tambahin cerita kasih lagu gituaku nulis judul lagu twice candy pop adamalah muncul lagu lagu tuh kaya muncul lagu ingkinkanjelek jelek mahmohon baik donk
378,0,Kenapa skrg sama instagram. Yang lite fitur ga lengkap. Yang ini kadang fiturnya kaga bisa dipake. Sama aja! Tolong diperbaiki lah. *tambahan : reels nya suka ilang2an,instagram lite fitur lengkap kadang fiturnya pakai tolong baik tambah reels nya suka ilangan
379,0,"Kak tolong perbaiki kok ig saya setiap kali membuka Instagram selalu muncul layar putih saja sudah coba instal ulang 5 kali tetep aja gabisa,udah saya tunggu beberapa menit .sedangkan penyimpanan saya masih banyak tapi kok nggak bisa di buka istagram padahal ad hal hal yg penting di dalam apk itu,di mohon penjelasannya dan perbaikan nya🙏🏼",kak tolong baik ig kali buka instagram muncul layar putih coba instal ulang kali gabisaudah tunggu menit simpan buka istagram apk itudi mohon jelas baik nya
380,0,"Aplikasi pas dibuka malah layar putih. Hal login gk muncul². Udh install ulang, udah ganti koneksi, make wifi. Perbarui. Tetep aja gak bisa muncul hal log in nya tetap aja layar putih gak bisa dibuka nih apk udah ampe seminggu lebih begini terus :(",aplikasi pas buka layar putih login muncul install ulang ganti koneksi pakai wifi baru muncul log in nya layar putih buka nih apk minggu
381,0,"apk nya bagus, tapi kurang suka aja filter filter yg selalu di simpan setiap beberapa menit suka hilang sendiri dan untuk ngembaliin filter nya biar bisa balik lagi juga butuh waktu lama.... kalo bisa apk nya di perbaiki lagi ya...🙏🙏🙏",apk nya bagus suka filter filter simpan menit suka hilang ngembaliin filter nya biar butuh apk nya baik ya
382,0,"Udah di install uinstall beberapa kali jga tetep ig saya ga bisa kebuka, bukan masalah akunnya tapi aplikasi nya. Di coba masuk lewat ig lite bisa ke buka. Tapi di ig ini ga bisa samsek. Semenjak di upgrade makin eror.",install uinstall kali ig buka akun aplikasi nya coba masuk ig lite buka ig samsek semenjak upgrade eror
383,0,"Padahal sudah update beberapa kali, tapi tidak bisa memasukan musik ig. Pencarian musik juga tidak sesuai dan tidak bisa di temukan. Sudah hampir setahun update tapi masih saja tidak bisa memasukan musik. Bagaimana ini aduh eh kayapa kayainian banar, kada rami main ig jadinya kada asik lalu. Payah cemen ahhhh, coba pang kawanan lain bisa ja. Kenapa igku kada kawa. Gak asyik banar kam ehh.",update kali masuk musik ig cari musik sesuai temu tahun update masuk musik aduh eh kayapa kayainian banar kada rami main ig kada asik payah cemen ahhhh coba pang kawan igku kada kawa asyik banar kam ehh
384,0,untuk instagram gw mau bilang tolong perhatikan lagi saya mau posting yg videonya itu ada 10 tapi pada saat saya ingin upload malah error dan bug jadinya susah saya mau berbagi kreasi musik saya di video malah jadi kayak gini tolong dong diperbaiki masalah posting video jgn mentang2 aplikasinya banyak digunain malah jadi kayak gini tolong untuk update kedepannya,instagram bilang tolong perhati posting video upload error bug susah bagi kreasi musik video tolong baik posting video mentang aplikasi digunain tolong update depan
385,0,"mohon maaf untuk saat ini saya memberi rating sedikit, sebenarnya aplikasinya bagus dan sebelumnya tidak ada kendala selama memakai aplikasi ini, namun menurut saya sekarang aplikasi ig sedang bermasalah, seperti filter ig yang tiba tiba menghilang padahal sudah saya simpan, saya kira bisa kembali namun ternyata tidak bisa.Mohon untuk di perbaiki, terimakasih 🙏",mohon maaf rating aplikasi bagus kendala pakai aplikasi aplikasi ig masalah filter ig hilang simpan bisamohon baik terimakasih
386,0,"terlalu sering bug, home feeds, stories, dan search kadang hilang kadang muncul, di refresh berkali-kali pun tetap sama tidak muncul tolong update dan segera perbaiki bugnya.",bug home feeds stories search kadang hilang kadang muncul refresh berkalikali muncul tolong update baik bugnya
387,0,"Rusak rusak masa edit foto pake filter muter2 terus padahal udah pakai sinyal bagus dan wifi juga sama filter muter-muter terus ,udah coba install ulang tetap sama,dan penyimpanan juga masih diatas 30GB gajelas bed ini aplikasi",rusak rusak edit foto pakai filter putar pakai sinyal bagus wifi filter mutermuter coba install ulang samad simpan atas gb bed aplikasi
388,0,"Aplikasi Instagram sekarang udah eror waktu aku download layarnya putih semua, saya sangat kesal udah berulang kali hapus, habis itu download lagi, sama sekali tidak ada perubahan. Sudah berminggu-minggu didiemin bukannya ada perubahan malah gitu² aja, putih terus layarnya. Saran untuk developer segera diperbaiki!!! Karena ini sangat menggangu!!! Tolong segera diperbaiki!!!!",aplikasi instagram eror download layar putih kesal ulang kali hapus habis download ubah bermingguminggu didiemin ubah gitu putih layar saran developer baik menggangu tolong baik
389,0,"Setelah update, bnyak fitur yg hilang, tidak ada kolom search, tidak ada explore lagi, trus ini gmna cara cari akun2 yg lain kalau tdk ada kolom search nya?? Tolong di kembaliin lagi seperti sebelumnya. Tdk perlu ada kolom reels!! Sangat tdk relevan!",update bnyak fitur hilang kolom search explore cari akun kolom search nya tolong kembaliin kolom reels relevan
390,0,Aplikasi stuk layar hitam dan tidak mau terbuka. Padahal hendphone baru dan telah terinstal software terbaru.. awalnya baik-baik saja namun karena tidak di bukan 3 hari aplikasi tidak mau terbuka,aplikasi stuk layar hitam buka hendphone terinstal software baru baikbaik aplikasi buka
391,0,"Tolong sudah hampir sebulan ini Instagram tidak bisa di buka di hp saya, keterangan ngeblank, samsung A 80 .. mohon bantuannya,,, semua cara sudah dicoba, seperti unninstall dan install kembali dll .. please fast respon",tolong bulan instagram buka hp terang ngeblank samsung a mohon bantu coba unninstall install lain mohon fast respon
392,0,"Kenapa kalo nge tag akun ig seseorang pasti tulisannya hasilnya pecah, tapi kalo belum di kirim masih jelas, setelah di kirim pecah. Suda beberapa kali uninstal dan menginstal lagi, tapi tidak berubah hasilnya. Tolong dj perbaiki",nge tag akun ig tulis hasil pecah kirim kirim pecah suda kali uninstal menginstal ubah hasil tolong dj baik
393,0,"Halo saya mau bertanya,sebelumnya saya mengunggah snapgram menggunakan musik yang populer pasti bisa dicari,setibanya ig saya diupdate otomatis tapi musik yang ingin dicari ga muncul contoh ""justin bieber"" malah musik yg gapernah saya dengar yg tertera.kira kira itu kenapa ya? Apa ada yang ngalamin yang sama ga?",halo bertanyasebelumnya unggah snapgram musik populer dicarisetibanya ig diupdate otomatis musik cari muncul contoh justin bieber musik dengar terterakira ya ngalamin
394,0,"Sudah 2 hari ini, semenjak update setiap kali membuka instagram selalu muncul layar putih saja. Sudah coba install ulang 2 kali tetep aja gabisa, padahal memori masih full, koneksi juga bagus. Tapi tetep aja gabisa, tampilannya ngestuck layar putih.",semenjak update kali buka instagram muncul layar putih coba install ulang kali memori full koneksi bagus tampil ngestuck layar putih
