score,content
0,"Untuk kali ini agak aneh ya, sudah download tapi ga bisa login, di coba berulang kali juga gak bisa, mau buat akun baru aja gak bisa....biasa nya juga gak ribet kayak gini"
0,Mohon maaf saya kasih bintang 2 karena apa? yang pertama dashboard pencarian kadang muncul kadang tidak yang kedua storynya ya kadang muncul kadang tidak yang ketiga kadang tidak memuat kabar berita padahal koneksi udah stabil banget yang keempat video reels kayak tiktok yang tidak bisa di pause padahal lebih dari 2 menit ada pausenya
0,"Saran untuk instagram, tetap bisa posting foto banyak, tapi bukan lagsung berada di satu album, tapi ditempatkan berbeda-beda."
0,"Kenapa pas udah saya update ke versi ini. Malah ga bisa apke filter nya? Padahal kuota internet ada, jaringan stabil banget. Kenapaaaaa???"
0,kan aku habis ftooo yaaa. dan aku itu mau aplut di wa. dan mau ganti PP jugaa tapi kok ftonya yang dari Instagram kok ga muncul ya? ini apa emang hp saya apa gimana ? padahal kalo d lihat d galeri adaaa . cuma pas mau ganti PP ftonya kek ga kesimpen gitu d galeri. padahal juga udah d update
0,"Kenapa setiap mau siaran langsung tidak bisa(eror) malah keluar sendiri padal penyimpanan masih banyak jaringan juga lancar,tolong yang tau masalah ini bantu saya menyelesaikannya 🙏"
0,"Kok saya mau menambah sorotan atau mau lihat arsip jadi gak bisa, loading terus, padahal jaringan saya bagus euy, dari kemaren mau bikin sorotan jadi gak bisa, tolong untuk di perbaiki, sekian terima kasih"
0,Segera cepat ditanggapi iya oleh instagram . Entah kenapa setelah diupdate malah ketika saya mau ganti foto profil instagram saya malah tidak bisa . Contohnya tidak dapat memuat gambar . Dan masih banyak lagi permasalahan setelah diupdate . Tolong segera diperbaiki
0,"Kalau updatenya blum sempurna tolong donk jangan di kasih opsi update, karena saya gak bisa post foto, alasannya foto gak bisa dimuat,, kan aneh.."
0,"Setelah update, perlunya liat insight saja, tapi pas mau liat rekap 1 bulan, loading dan hilang. Balik ke home screen handphone."
0,"Update memuat banyak bug, terbitkan versi terbaru segera, karena follower sudah di unfoll tampilan tidak berkurang, menampilkan layar blank hitam dibagian bawah story, loading time lama."
0,Setelah di update audio nya ga bs dicari yg dimau. Cuma yg disediain sm ig doang. Adapun yg udh disimpen cm bs dpake reels. Buat feed maupun story ga bisa.. 😪
0,"Kenapa pas saya mau pembaruan selalu gagal? Pas mendownloadnya bisa tapi pas menginstal nya gagal, ada apa sih ini, udah berulang ulang kali saya mencobanya tetap saja gagal,tolong perbaikannya jika terus terusan begini saya susah untuk menggunakannya, dan saya harap pengertiannya,semoga secepatnya di perbaiki, Terimakasih"
0,"Instagram sekarang beda dengan dulu,aku mau kirim video idola di reels selalu gagal mau update,tolong diperbaiki ya min... terimakasih....aku kasih bintang satu dulu kalo sudah diperbaiki aku akan kasih bintang 5..parah sekarang Instagram masa aku nggak bisa kirim video reels idola aku artis Indonesia atau Korea tolong diperbaiki lagi...aku tetap kasih bintang 1 dulu ya kalo sudah."
0,"Please perbaiki lagi, gak usah ada drama harap tunggu beberapa menit lagi kalo mau login. Dipersulit terus dari tadi malam sampe pagi gini masa gabisa login. Suruh tunggu terus aneh,"
0,"Tolong dong ig saya knp gk mau nambah folower ny pdhl kn ada yg folow dri kmrn dn udh saya terima, tp gk menambah satupun, ini bug atau apasihh , d perbaiki lg bug ny! Prcma klo pda nge folow tp gk naik² cma msuk ke bagian folower sedngkn angka ny gk bertambah!!! Msa makin update malah makin jelek bnyk bug bukny d perbaiki"
0,"Update lagi, bukan makin baik tapi buruk. Jml followers saya dari notifikasi bertambah, tapi saat masuk saya revres followers tidak bertambah, namun di ikon ❤️ atas ada jml tambahnya. Gimana sih?, Aku jadi males pakai Ig kalo gini."
0,"Ini suruh update Mulu,giliran udah di update malah banyak nge lag nya,filter² ilang semua,,mau bikin story' aja kadang nge lag padahal sinyal bagus,,saya pake WiFi ayo perbaiki lagi"
0,"Nggak bisa diinstal. Tolong dong, gimana ini. Sinyal udah bagus, kompatibel, dan google Play udah versi terbaru. Padahal uda coba sampai 5 kali lebih, hasilnya sama. Saya kasih bintang dua karena saya sedikit kecewa dan sedih, tolong bantuannya agar bisa diinstal. Ig itu penting buat saya"
0,Akhir akhir ini sering terjadi bug... Di notifikasi pengikut saya bertambah... Tpi jumlah pengikut pada akun profil saya tidak bertambah(stuck)... Tolong bantu saya segera perbaiki bug ini... Karna sangat menggangu
0,"Semakin di upgrade Instragram sekarang banyak banget kendalanya, mulai dari notifikasi pesan ..pengikut baru ... Terus klo ada pesan dri dm knp suka ga ada pesan nya.? Semoga bisa cepat diperbaiki ya🙏🏻 nanti klo sudh membaik saya kasih full bintang 🙏🏻 terimakasih 🙏🏻🙏🏻"
0,"Knp sihh!! Setiap download efek Instagram gak bisa ? Saya udah Kesana kemari cari totorial tapi ga ada yang manjur dulu syaa pernah mengalami ini dan pakai semua totorial dan berhasil tapi sekarang Gak bss !! Ruang penyimpanan sudah saya bersihkan,Data,sinyal bagus bagus saja tolong perbaiki."
0,"Semenjak diupdate, Instagram sering error + ngebug. Masa followers gue masih ngestuck disitu² aja. Terus pas ada yang ngefollow gue, bukannya followers gue bertambah, ini malah ngestuck 💀"
0,"Tolong bug nya dibenerin, setiap hari ada yg follow bukannya nambah tapi malah berkurang followers nya. Terimakasih"
0,"Kenapa skrg upload foto saat mencari opsi foto yg akan dipilih tdk keluar semua foto, hanya foto2 yg ada di histori instagram padahal foto di galeri hp saya kan banyak"
0,"Aplikasi Sering tidak bisa berjalan di beberapa wifi tertentu. Kalo pakai data pasti bisa, cuma lambat"
0,Sering ngebug pas muter video padahal signal wiffi stabil trus paket data signal kenceng.ternyata emang dri aplikasinya yg semakin lama semakin ga jelas.itu keluhan dari saya.terima kasih..
0,"Kenapa sih beberapa tangkapan nya ilang?? Padahal menggampangkan pengguna buat foto foto tanpa di potong potong, jadi tinggal simpen doang. Tolong kembalikan beberapa tangkapan... Terima kasih"
0,"Kenapa jumlah pengikut saya tidak bertambah padahal di notifikasi terlihat ada yang mengikuti saya. Ini bug atau apa?? Saya merasa terganggu, Sementara itu saya tidak mendapatkan pemberitahuan apapun semisal akun instagram saya melakukan pelanggaran, jadi bagaimana cara saya memperbaikinya??"
0,"Lho story 60 detik kemane lagi, hilang lagi gjls anjirr, kasih 30 detik lah dah cukup itu, semakin di update malah gjls, mana ga bisa bales coment org lagi"
0,"habis di update banyak banget bug. kalo lgi liat sg sering tiba tiba ngefreeze klo keluar dri apk trus masuk lgi bru bisa, satu lagi tdi malem foll ku hampir 3k, trus brusan di cek malah balik lgi ke awal 2.329, udh d cek satu satu ga ada yg unfoll, pas aku cek di acc clone foll ku ada 2.401."
0,"Filter nya kagak bisa dipake , makin update filter nya hilang + keluar sendiri + gk bisa disimpan klo gk di post dlu"
0,"Saat pemutaran video kadang video lag, padahal kita sudah pakai wifi, jaringan lancar."
0,"suka banget sama Instagram, tapi tolong dong keamanan nya akun orang itu biar ga ke hack gimana caranya supaya gada yang hack, atau ga bisa masuk ke akun sendiri. Kaget banget pas baru buka ga bisa masuk ke akun sendiri, katanya ada yang bobol. Ga mau tau pengen akun saya balik lagi!"
0,"Smenjak di update durasi , story saya hasilnya pecah dan gak jelas . durasi terlalu panjang. Paling ngga 30 dtk lah 60 dtk kepanjangan hasilnya ga maksimal"
0,"Sumpah ig ada aja kendalanya, dari susah login lah, ngebug lah, kirim stiker di dm lemot banget sampe ga bisa kirim pesan lagi. Tapi kalo telpon masuk plis lah ig perbaiki tolong😭"
0,"Setelah diperbaharui kok sekarang kalau buat story IG malah tidak bisa tersimpan di arsip story ? Padahal arsip story bermanfaat banget, saya bisa menyimpan kenangan cerita dan bisa melihat lagi sewaktu2 ☹️"
0,"Knpa susah banget login ya saya sampai berkali2 ganti pasword, tiap login slalu ditemukan masalah coba beberapa saat. Aneh banget sih, disuruh ganti pasword teruss"
0,"Sangat buruk setelah di update, buka ig bisa knp ga bisa ke resfresh, padahal kuota masih banyak, seakan akan tidak ada kuota"
0,"Dear Instagram, aku beri bintang 2 untuk update yg satu ini karena sebenarnya mau melihat insight IG tapi bar dasbor profesional di akun aku ada bug-nya (terkadang muncul, kadang pula tidak), dan ketika dasbor tersebut muncul dan memilihnya, malah loading agak kelamaan.. mohon diperbaiki lagi apk nya ya"
0,"Ada bug, waktu merekam video di atas 30 detik tampilan menjadi lambat dan tidak real time. Mohon diperbaiki."
0,"Masalah login tolong dibenerin, mungkin developernya harus belajar lebih banyak. Nama udah gede tpi software masih banyak masalah/bug"
0,"Ini Kenapa Makin Update Makin Kesana Makin Kesini, Kemaren Mau Upload Foto G bisa Sekarang Login Juga g Bisa Maunya apa Sih, Juga akun saya yang dulu ke kunci udah g pernah dibalikin lagi, padahal udah saya kirim email dari beberapa bulan yang lalu, Dah hampir setahun malahan. Tolong lebih diperbaiki lagi plis soalnya masih sayang banget sama ni aplikasi masa saya harus pindah ke Twitter Buat Post full foto fanart saya."
0,"Instagram udah nggak kayak dulu lagi...mau masukin foto postingan..eh nggak bisa masukin foto selain foto yang diambil dari ig...aneh deh, padahal disitu galeri, tapi kenapa ýang muncul cuman foto yang diambil dari ig...mohon diperbaikin"
0,"Semenjak update,pas buat story tulisan nya jadi ada shadow nya gitu ada ijo""nya sama jadi jelek banget sampe ada tulisan yang ga bisa kebaca 🥲 please diperbaiki lagi 🙏"
0,"Setelah pasang apk terbaru log out malah gak bisa login lagi, username dan pass sudah benar tapi tetap tidak bisa masuk, pergi ke pusat bantuan malah muter² gak jelas payah banget"
0,"Setelah di-update saya sedikit kecewa, karena ketikan saya menyimpan filter, dan akan mencobanya, itu loading sangat lama, dan filter yg sudah saya save pun sebagian terkena imbasnya, loading lama."
0,"Tolong di perbaiki kembali , mengapa setelah update terbaru kenapa saya tidak bisa masuk kembali ke akun saya , awal sebelum di perbaruhi aman"" aja , skrng knpa tidak bisa masuk , tlong di perbaiki kembali."
0,"Setelah di hapus instal dan download lg, hasil nya ttep sma! Filter nya hilang. Makin menurun nih apk. Makin gag jelas"
0,"Kenapa akunku nggak bisa login, posisi pas hape abis full reset, padahal username sama password udah bener pas login.. tolonglah segera diperbaiki, pengguna lain juga padahal banyak yg lancar-lancar aja pakenya"
0,"Tolong perbaiki bug, sebelum maupun sesudah update.. saat mutar vidio/reel/story saat tanpa suara vidio berjalan lancar.. tapi saat ada suara vidio macet. Tolong perbaiki.. meresakhkan sekali ini."
0,Makin kesini makin kesana ajaa tambah keren sihh tp kok jd banyak trouble gini? :( mau ganti dp tp ribet teruss disuruh login dulu ke fb lah kan ga semua org punya fb kalopun bisa malah ada tulisan ga bisa memuat gambar padahal jaringan wifi full dan lancarr nyoba pake data jg gabisa hmm kinda dissapointed 🙃
0,"Instagram skg kualitasnya menurun 🤬 , semakin diperbaiki smkin buruk, sering bgt loh log in tiba2 trjdi kesalahan, klo emg salah ya jgn lma2, apa lg sy krja jg butuhkan akun ig , jgn smpe brhri2 gk bs log in. Kebangetan"
0,Ini kenapa setiap mau bikin reels selalu out ya? Bug nya sejak kemarin kenapa belum di benerin. Tolong dibenerin lagi lah bug kayak gini. Para konten kreator jangan dibikin susah
0,"Parah.. semakin di update, 1 posting cuma bisa upload 1 foto aja.. makin lama gak asyik buat koleksi simpan album foto.."
0,"Gimana nih instrgam ku ketika post pakek filter , dan aku simpan setelah itu mau aku post kok foto ya jadi pecah dan buram , tolong di perbaiki ya instrgam nya @instagram"
0,"Setelah update terbaru tiba tiba logout dari akun dan tidak bisa login lagi menggunakan Facebook, sampai saat ini belum dilakukan perbaikan, seharusnya platform sebesar instagram bisa dengan cepat menangani masalah masalah seperti ini."
0,"Kok Sehabis Update Kok Malah Rusak Aplikasi nya , Biasanya buka Dabsor Profesional, cek cek insight Lancar , Kok ini malah keluar sendiri , mohon di perbaiki kerusakan pada aplikasi nya , kalau sudah benar , ku ubah rating nya !"
0,"setelah di update, pas mau upload foto di feed gabisa, ada tlisan ""tidak dapat memuat gambar"" padahal sebelum di update fine fine aja kok"
0,"Makin kesini bukanya makin bagus, tolong dong di perbaiki.... Masa mau ngasih tulisan di story malag rusak semua tulisannya.. jadi males bikin story."
0,"Tiap mau liat insight 2 hari kebelakang selalu keluar tiba² dari apk, padahal udah di update. Tolong dong di perbaiki, jadi kecewa banget sama Instagram sekarang sering bgt error gajelas!"
0,"Mau ngepost foto yg dikirim dari whatshapp, tapi ga muncul2 gambarnya padahal di galeri bisa. Bahkan sampai dari gmail pun juga fotonya ga muncul2 pas mau ngepost di instagram"
0,"Tolong ini mah ya, kenapa saya gak bisa ngirim foto dari galeri lebih dari satu???? Butuh banget loh aku. Terus pas liat ig story itu gambarnya kepotong 1/5 layar, jadi yang bawahnya itu hitam doang. Tolong diperbaiki"
0,"Ada lagi bug ini sering terjadi pas mau login ke akun selalu tunggu beberapa menit gitu tapi pas udh di tunggu"" malah g bisa login hadehhh gjelas..!!!!!"
0,"Parah sih, ga sengaja ke log out eh gabisa login lagi akun. Eror terus, tapi anehnya login akun lain bisa. Padahal udah verifikasi gmail segala, ubah password dll. Gatau salahnya dimana. Tolong diperbaiki sistemnya."
0,"Sekarang banyak bug-nya, padahal belum lama update. Mau login ke second account ga bisa, katanya harus tunggu beberapa menit. Heran, update kan tujuannya supaya aplikasi makin bagus, kok ini malah ngebuat aplikasi bug terus?"
0,"Setelah saya update ig saya sering tiba2 keluar dan punya akun saya kan di setting aitentikasi dua faktor, otomatis loginnya harus memakai kode tapo kenapa beberapa kali kodenya ngga di kirim ke sms, kode candangan lupa padahal nomernya juga masih aktif di hp mau minta dukungan ngga tapi di akun saya ngga ada foto saya, mau minta dukungan buat laporin cuma pengarahan bantuan setelah beberapa kali coba mlh ada pemberitahuan tunggu beberapa menit sebelum coba lg ada tulisan kaya gitu terus."
0,"Instagram skrng kok gini yaa, setelah di update kok log out sendiri trus mau masuk gak bisa (maaf terdapat kesalahan pada permintaan anda) trus abaikan dan ngk ad pilihan lain lagi, trus hrus gimn solusi nya ni?"
0,Mau posting kok ga kelihatan gambar yg baru dapat ya setelah update. Tolong segera diperbaiki IG. Sepertinya setelah update jd banyak bugnya
0,"Karena perbaruan banyak banget bug nya , malahan gak bisa di buka pasti terus menerus berhenti mulu tolong pihak instagram di perbaiki , kalau untuk fitur sih bagus saya suka ples lagi waktu nonton reels suka ngefreez sendiri hiks 🙏🏻"
0,"Akun Instagram saya tidak bisa log in malah muncul tulisan "" MAAF TERDAPAT MASALAH PERMINTAAN ANDA "" Gimana cara mengatasinya sudah Kirim email untuk mereset PASWOORD setelah mereset pas log in dengan password baru tidak bisa juga malah muncul tulisan kata seperti itu lagi maaf terdapat masalah permintaan anda Tolong perbaiki akun Instagram saya untuk bisa log in kembali, ini nama akun saya ""Akbarmynme"""
0,"Sebelum di update upload Feed (postingan) tuh gampang bnget bisa buka per folder , sekarang gak bisa buka per folder, semuanya nyampur! Jadi gak rapih, dan sangat kecewa!!! Karena ig buat jualan , buat nyari duit, malah jadi ribet mau di pakenya"
0,"Ini kenapa instagram aplikasinya makin jelek ya? Nge bug terus, tetiba keluar sendiri aplikasinya. Udah coba uninsall dan install kembali tetap masih sama permasalahannya, udah hapus cache juga tetep berhenti sendiri aplikasinya saat dibuka dan selalu minta pelaporan bug. Ini gimana solusinya? Tolong diperbaiki dong."
0,"IG kenapa sih? Pas di buka tiba² keluar sendiri, ga pernah² kejadian begini, tolong dong, udah ku update app ny, malah tmbah parah, baru buka app lgsg keluar. Tolong diperbaiki"
0,"Update versi 253.0.0.23.114 ini lagi-lagi ngebikin Instagram sering force close, baru dibuka keluar, baru dibuka keluar, gitu aja terus. Dan ini gak cuman sekali, beberapa waktu lalu juga kek gitu, ini Instagram kenapa makin ada update makin gak bener dan banyak bugnya ya."
0,"Tolong durasi story perpanjang, minimal 30 detik lah.. juga notifikasi ga muncul di layar handphone, cuma nongol bentar terus ilang (bukan karena settingan hapenya ya) selebihnya udah keren kok.. goodluck tim instagram.. semoga dipenuhi request ini.. thanks"
0,"Tidak hanya sekali dua kali liat reels tiba tiba video berhenti tetapi audio masih lanjut, padahal jaringan lancar dan ketika lihat video lain juga lancar. Sudah bolak balik keluar masuk aplikasi pun videonya masih tetap tidak bisa lanjut. Tolong diperbaiki, ini sudah berlangsung cukup lama tapi selama ini saya masih bersabar. Namun karena sudah terlalu sering, saya tidak tahan lagi karena ini sangat mengganggu."
0,"Banyak bug, & harap tambahkan waktu durasi musik di cerita menjadi 30 detik lebih, karena 15 detik itu terlalu singkat. & notification sering terlambat masuk. Serta sering eror penayangan video atau berhenti sesaat. Mohon di perbaikannya."
0,"Lagi asik2 nonton reels atau video lain tbtb bug, videonya berenti tp suaranya tetep jalan, pas discroll keatas kebawah baru bisa. Kalo tiap mau nonton video harus scroll 2-3 kali ya ribet. Makanya banyak yg beralih ke TT karena enak videonya lancar. Huu ga mau bandingin tp instagram lama2 jadi ga nyaman dipake, niat cari hiburan malah harus sabar karena video banyak ngebug, malah jadinya emosi😭"
0,"saya sangat senang dengan fitur fitur yang makin kece dan kekinian. Sangat memudahkan dan membantu untuk pengguna sosmed seperti saya. Tapi ada beberapa hal yang perlu diperbarui atau diubah sistemnya. Diantaranya (1). Sering eror disaat login setelah logout sering muncul kendala: intinya silahkan tunggu sebentar lalu pilihannya hanya abaikan. (2). Ketika sedang melihat story kenapa harus muncul ikon: seperti saran untuk like status ini itu sangat merepotkan, tolong perbaiki ya terimakasih:)"
0,"apk nya gak bisa di buka padahal sudah di update , setiap mau masuk ke apk nya malah loading trs logo Instagram nya warna abu-abu . mana loading nya lama banget sampai bener² gak bisa di buka solusinya dong , saya udh install ulang , udh update udh bersihin sampah change tapi tetep aja , solusi nya dong !! saya berharap ig saya segera pulih soalnya ig saya , saya pergunakan untuk bisnis !!"
0,"Kenapa untuk melihat story jadi ngebug ya? Suara muncul, durasi jalan, tapi tidak dengan videonya stuck. Sudah clear cache sama reinstall hasilnya tetap sama. Tolong perbaikannya"
0,"Lama kelamaan jadi gak jelas aplikasi ini, setiap nonton reels seseorang atau video sering ngefreeze videonya tetapi soundnya tetap lanjut. Saya yakin lama kelamaan aplikasi instagram ini akan terganti dengan aplikasi tiktok ""CHINA""."
0,"Upload video ke reels, kadang ketika di play hang di detik ke 10, detik ke 20 tapi suara masih kedengaran cuma videonya yg berenti. Padahal file video nya lancar kalo di putar di aplikasi video player."
0,"Nggak tau kenapa kok setelah diupdate ini rasanya instagram nggak tambah baik,tetapi malah terjadi bug seperti susat memuat padahal sinyal kuat,tetapi kok dibuat buka selain instagram nggk kenapa"" tolong segera perbaiki jangan asal update tetapi tidak ada kemajuan."
0,Suara sound dlm keadaan volume standar terlalu kecil dan harus di full lin dulu dan saat kita masuk ke daftar sound pemiliknya disitu terdengar jelas balik lagi ke reel kecil lagi suaranya harus di full in dulu.. Kadang juga sound yg kita ambil dari luar platrom mengunakan hastag malah di di nonaktifin suara soundny padahal uda ada hastag. Harus ada perbaikan biar nyaman
0,Setelah diupdate banyak banget bug . video reels hanya berbatas hingga 90 detik aja. Dulu bisa upload selesai sampai 3 menit. Fiturnya gak bisa diakses dengan mudah perlu cari audio yang disimpan kalau mau buat konten gak muncul langsung dibagian musik. Dan draft reels tombol posting bagikannya gak bisa diklik entah kenapa.
0,"di hp sy oppo , setiap kali saya foto selalu tidak bisa disimpan , maupun menunggu 1 menit atau selebihnya tetap saja tidak bisa , tetapi jika vidio bisa disimpan , foto tidak bisa , mohon , ini kenapa ya? padahal memori masi muat banget , awal pke ig ga kenapa"" sama sekali."
0,"IG nya kok jadi error, foto yg sebelumnya di upload kualitasnya bagus, tiba2 sekarang jadi pecah rusak gitu. Terus video yg di upload juga hilang di feed, lihat dari akun lain malah hilang gak muncul videonya"
0,"Tolong pihak IG, saya tidak tau ini bug atau apa tapi sesi komen saya tidak muncul disalah satu akun saya. Sudah tekan refresh beberapa kali, tunggu loading, log in log out, uninstalled, restart hp, hapus data dan cache di akun IG sampai yg di hp tapi tetap tisak bisa. Saya coba akun yg lain, berjalan dengan lancar. Saya juga sudah lapor bug di app IG, semoga ditanggapi dan diperbaiki. Sayang sekali saya tidak bisa liat semua komentar padahal ada informasi penting disana."
0,"Padahal sebelum diupdate udah bagus bisa bikin story lebih dari 15 detik, tp setelah di update lagi malah balik ke maks 15detik, bagi yg suka bikin story 15 detik itu wktu yg singkat, kalo bisa dibikin maks 1menit gitu lahh.. Terimakasih"
0,"Tiap masuk ke aplikasi selalu logout berkali"" dan gabisa masuk trs, dan sering sekali tiba"" berubah jadi versi lama lalu tiba"" jadi versi baru, tidak stabil."
0,"Tolong dong, filter yg buat foto atau cerita knp sekrng ga bisa? Cuma bisa di reels, jdi gmn buat org org yg ke insta cm buat foto sedangkan fitur dlu udh ga ada. Sy mohon di kembalikan saja dan sedikit perbaikan bugnya"
0,"ig abis di update makin jelek yang tadinya bisa buat story lebih dari 15detik no cut jdi gabisa, fto/video gabisa ditambahin efek lagi, mn kadang kalau buka reels suka nge freeze tpi audionya ttp jalan, dan suka nge bug jga, mohon bgt diperbaiki lagi."
0,"Bagaimana sih ini aplikasinya,kemaren bisa buat instastori video lebih dari 15 detik dan nggak kepotong/cut,kog sekarang jadi nggak bisa/tiap 15 detik selalu dipotong? Terus buat stori yang ada font nya kenapa waktu diuploud font nya jadi pecah dan buram,kecewa banget sama performa aplikasi Instagram sekarang"
0,"Pertama, tolong tambahkan durasi story musik menjadi 30 detik dong, 15 detik terlalu singkat. Kedua, penampilan ig sering bug ketika menggunakan background hitam. Ketiga, notifikasi dm di ig kenapa sekarang tidak muncul ya, alhasil saya tidak tau jika ada teman yang dm."
0,"Sudah berulang kali coba login di perangkat handphone baru selalu minta kode login yg dikirim via SMS, tapi ditunggu seharian tidak ada SMS masuk terkait kode loginnya. Padahal sudah coba login pakai email apalagi Facebook. Sampe berulang kali coba di uninstall dan diinstall lagi tapi hasilnya sama. Cobalah kenapa sampai seperti ini dan harusnya hal seperti ini tidak terjadi."
0,"saya meng-upload story. Tapi sudah 4 jam lebih tidak terkirim, mau switch account jadi tidak bisa, menunggu Instagram nya ter update juga sangat lama, saya meng update dari sore sekitar jam 16.00 an sampai sekarang jam 20.11 belum selesai. Sudah coba pakai data seluler dan WiFi tapi ttap tdk bisa kenapa ya?"
0,"Maap aku kasih bintang 2, soalnya ig ku lagi error kenapa ya gess kalo buat video di ig terus mau di kirim ke galeri layar nya jadi warna hijau semua,udah berkali-kali di unistall ttp aja kaya gitu minta tolong dong gess segera di perbaiki gak enak banget pakai nya kalo gini jadi nya, padahal apk nya bagus banget lo,minta tolong ya gess segera di perbaiki terima kasih 🙏.."
0,"Update mulu bkn nya makin bagus tapi malah makin ancur. Aplikasi sering bug kalo mau upload insta story, gallery ga kebaca di insta story, kolom komentar juga sering bug. Makin kesini makin ga jls.😤"
0,"Semakin di update malah semakin ancur, yg awalnya buka reells baik baik aja eh skrng malah suka bangett ngefresee sndiri pdhl sinyal ok, memori hp ga penuh, ada apa Instagram skrng? Mohon di perbaiki lagi jangan update ini itu tp sistemnya ga di perbaiki lagi ya sama aja boong!!!"
0,"Banyak bug nya, trs lepas mau bikin reels, kalo salah suka keluar sendiri atau bug, dan juga sering ilang sound nya! Tolong di perbaiki ya!!!!"
0,"kok ngebug bgt?? padahal uda berkali-kali update tapi makin bug, sebelumnya bisa post story 60 detik no cut tapi kok sekarang jadi 15 detik lagii?? pas mau simpen video di reels juga suka ga kesimpen semua, misalnya 2 kali take,take pertama kesimpan tapi yg kedua ga kesimpen..itu kenapa?? mohon perbaiki lagii,terus kenapa gabisa login ya? padahal uda uninstall terus download lagi,uda update juga tapi tetep gbisa loginkalo uda ga ngebug saya naikin bintang nya lagi, mohon maaf dan terimakasih.."
0,"Reels error, durasi video story jd 15 detik dan yg lebih parah lg sekarang gak bisa posting foto.. selalu error & bug saat masuk filter foto, LAH TERUS GW MESTI NONTON DOANG MIN KL MAIN IG?? SANGAT KECEWA DENGAN IG VERSI SEKARANG SETELAH UPDATE, TOLONG PERBAIKI DAN DENGARKAN SEMUA KELUHAN PARA PELANGGAN !!!"
0,"Heran sma instagram yg skrg, setiap update ga ada perubahan sma sekali, tapi anehnya selalu minta di update setiap beberapa Hari sekali, setelah di update masih sma aja kek yg sebelumnya, mana ga bisa kasi like postingan insta story org lain, ga tau kenapa instagram yg aku update berbeda dari punya temen yg udh bisa kasi like postingan insta story org:)mana skrg kalo ngerepost story temen, atau buat caption tulisannya ngebug ga bisa dibaca makin ke sini ig makin aneh."
0,"Fitur jadi berubah jadi gajelas filter kadang hilang padahal udah di save makin gajelas di tambah fitur foto, lelet Poul padahal sinyal bagus. Untuk story ig di galeri vidio smooth dan gk buram pas di story in jadi pudar semua tolonglah di perbaiki makin gak jelas aja nyesel di updet😑"
0,"Tolong perbaiki bug dimana ketika kita sedang scroll pada beranda lalu menemui video terkadang video itu berhenti berjalan tapi suaranya tetap berjalan, sehingga perlu melakukan scroll up sebelum kembali melihat video agar video tersebut bisa berjalan kembali, ini terjadi pada android baik itu HP dengan spesifikasi rendah hingga flagship"
0,"Please yaa ini Instagram kenapa? Makin lama makin gajelas. filter yg udh di save ilang, draft jg tiba"" ilang. story yg tadinya bisa lebih dari 15s, skrg gabisa lagi. tampilan jg beda"". yg punya banyak acc bisa jelas bgt ngerasain perbedaan tampilannya. di first acc story org bisa di love. di sec gabisa. tolong lah di benerin aplikasinya. suruh update"" doang, tp performanya sama aja. malah makin menurun"
0,"Kenapa kak kok instagram nya nggak bisa menyimpan saat reels di simpan lagunya waktu mau simpan vidio ada tulisan nya anda bisa menyimpan tapi tidak bisa menggunakan audio ini, padahal dulu nggak sih, mohon di perbaiki lagi kak 🙏"
0,"Aplikasi Cacat, Akun saya tidak bisa Login di HP ke dua, sekali Logout tidak bisa Login kembali. Alasan nya pun tidak jelas, ""Terjadi Kesalahan, Coba Lagi"" Lau kira lagi beli permen Yosan ""Anda Belum beruntung, Coba lagi"".... Bikin emosi!!!"
0,"Sering ngebug, tulisan jadi putih gak kekiatan. Biasa bisa share rells ke story bisa lebih dari 15 detik, sekarang balik ke dulu lagi gak lebih dari 15 detik, bikin story video bisa panjang lagi jangan cuma 15 detik aja. Tolong lerbaiki. Udah di perbarui masih tetep jelek."
0,"Diperbaharui terus, bugnya malah makin banyak!!!!! Contoh : ada akun yg bikin story, tp pas dibuka tdk tersedia.. pas buka akunnya, ga ada tuh dia bikin story.. tp muncul terus di beranda storynya (lingkaran merah diprofil)"
0,"Tadinya bisa bikin story lebih dari 15 detik tanpa cut, sekarang udah ga bisa. Ditambah lagi bisa nambahin efek ke Foto/Video sekarang udah ga bisa. Buka reels suka Freeze gambarnya tapi Audio jalan. Tolong di kembalikan lagi fiturnya, jangan makin kesini makin drop dong."
0,"Dulu gw pikir handphone lama gw yang bermasalah, okelah akhirnya dapet rezeki buat upgrade. Ehhh ternyata sama aja, bahkan di akun yang sengaja gw bikin baru supaya bebas dari bug malah makin parah.. gabisa update DM ke Messenger, tampilan gelap kadang berubah jadi warna putih.. dari A52s ke S21FE gaada perubahan, ketjewa.."
0,"aku kasih bintang 2 aja dlu ya. abis d update apk ny knpa durasi story ig nya brubah ya?,, sblum nya kalo saya mau bikin story bisa 60detik, kok sekarang jdi 15 detik aja, tolong ya kembalikan durasi story nya d perpanjang jadi 60detik lagi,,terimakasih🤗"
0,"Mulai install Instagram lagi setelah sekian lama, tapi versi barunya bikin gak nyaman. seperti ada saran postingan atau feed, video maupun reels yang ditampilkan di home yang berasal dari postingan yang kita sukai, dan itu bikin gak nyaman banget karena mengganggu buat scroll buat liat postingan yang kita follow itu lama. Ya masa kita gak bisa menyukai postingan orang lain kalo gak mau ada saran-saran kayak gitu, kan gak nyaman banget."
